schedule_id,product_id,location_id,customer_id,schedule_date,qty,snapshot_date
SCH01101,PROD-004,DC005,CUST019,2026-02-01,9779,2026-01-30
SCH01102,PROD-004,DC005,CUST019,2026-02-02,13070,2026-01-30
SCH01103,PROD-004,DC005,CUST019,2026-02-03,5959,2026-01-30
SCH01104,PROD-004,DC005,CUST019,2026-02-04,16091,2026-01-30
SCH01105,PROD-005,DC005,CUST019,2026-01-30,17279,2026-01-30
SCH01106,PROD-005,DC005,CUST019,2026-01-31,13134,2026-01-30
SCH01107,PROD-005,DC005,CUST019,2026-02-01,16878,2026-01-30
SCH01108,PROD-005,DC005,CUST019,2026-02-02,10784,2026-01-30
SCH01109,PROD-005,DC005,CUST019,2026-02-03,7340,2026-01-30
SCH01110,PROD-005,DC005,CUST019,2026-02-04,10376,2026-01-30
SCH01111,PROD-006,DC005,CUST019,2026-01-30,11596,2026-01-30
SCH01112,PROD-006,DC005,CUST019,2026-01-31,8726,2026-01-30
SCH01113,PROD-006,DC005,CUST019,2026-02-01,13518,2026-01-30
SCH01114,PROD-006,DC005,CUST019,2026-02-02,8832,2026-01-30
SCH01115,PROD-006,DC005,CUST019,2026-02-03,11141,2026-01-30
SCH01116,PROD-006,DC005,CUST019,2026-02-04,11011,2026-01-30
SCH01117,PROD-007,DC005,CUST019,2026-01-30,8913,2026-01-30
SCH01118,PROD-007,DC005,CUST019,2026-01-31,12739,2026-01-30
SCH01119,PROD-007,DC005,CUST019,2026-02-01,18763,2026-01-30
SCH01120,PROD-007,DC005,CUST019,2026-02-02,5928,2026-01-30
SCH01121,PROD-007,DC005,CUST019,2026-02-03,18893,2026-01-30
SCH01122,PROD-007,DC005,CUST019,2026-02-04,19257,2026-01-30
SCH01123,PROD-008,DC005,CUST019,2026-01-30,5225,2026-01-30
SCH01124,PROD-008,DC005,CUST019,2026-01-31,9764,2026-01-30
SCH01125,PROD-008,DC005,CUST019,2026-02-01,14195,2026-01-30
SCH01126,PROD-008,DC005,CUST019,2026-02-02,18119,2026-01-30
SCH01127,PROD-008,DC005,CUST019,2026-02-03,12679,2026-01-30
SCH01128,PROD-008,DC005,CUST019,2026-02-04,11005,2026-01-30
SCH01129,PROD-009,DC005,CUST019,2026-01-30,13726,2026-01-30
SCH01130,PROD-009,DC005,CUST019,2026-01-31,10711,2026-01-30
SCH01131,PROD-009,DC005,CUST019,2026-02-01,9140,2026-01-30
SCH01132,PROD-009,DC005,CUST019,2026-02-02,7160,2026-01-30
SCH01133,PROD-009,DC005,CUST019,2026-02-03,11618,2026-01-30
SCH01134,PROD-009,DC005,CUST019,2026-02-04,18367,2026-01-30
SCH01135,PROD-010,DC005,CUST019,2026-01-30,6254,2026-01-30
SCH01136,PROD-010,DC005,CUST019,2026-01-31,7374,2026-01-30
SCH01137,PROD-010,DC005,CUST019,2026-02-01,8847,2026-01-30
SCH01138,PROD-010,DC005,CUST019,2026-02-02,14630,2026-01-30
SCH01139,PROD-010,DC005,CUST019,2026-02-03,17126,2026-01-30
SCH01140,PROD-010,DC005,CUST019,2026-02-04,8602,2026-01-30
SCH01141,PROD-001,DC005,CUST020,2026-01-30,19595,2026-01-30
SCH01142,PROD-001,DC005,CUST020,2026-01-31,12212,2026-01-30
SCH01143,PROD-001,DC005,CUST020,2026-02-01,18451,2026-01-30
SCH01144,PROD-001,DC005,CUST020,2026-02-02,5290,2026-01-30
SCH01145,PROD-001,DC005,CUST020,2026-02-03,17715,2026-01-30
SCH01146,PROD-001,DC005,CUST020,2026-02-04,14445,2026-01-30
SCH01147,PROD-002,DC005,CUST020,2026-01-30,14377,2026-01-30
SCH01148,PROD-002,DC005,CUST020,2026-01-31,14417,2026-01-30
SCH01149,PROD-002,DC005,CUST020,2026-02-01,18140,2026-01-30
SCH01150,PROD-002,DC005,CUST020,2026-02-02,10992,2026-01-30
SCH01151,PROD-002,DC005,CUST020,2026-02-03,18321,2026-01-30
SCH01152,PROD-002,DC005,CUST020,2026-02-04,15644,2026-01-30
SCH01153,PROD-003,DC005,CUST020,2026-01-30,19884,2026-01-30
SCH01154,PROD-003,DC005,CUST020,2026-01-31,15897,2026-01-30
SCH01155,PROD-003,DC005,CUST020,2026-02-01,6859,2026-01-30
SCH01156,PROD-003,DC005,CUST020,2026-02-02,8913,2026-01-30
SCH01157,PROD-003,DC005,CUST020,2026-02-03,10802,2026-01-30
SCH01158,PROD-003,DC005,CUST020,2026-02-04,6330,2026-01-30
SCH01159,PROD-004,DC005,CUST020,2026-01-30,10051,2026-01-30
SCH01160,PROD-004,DC005,CUST020,2026-01-31,17586,2026-01-30
SCH01161,PROD-004,DC005,CUST020,2026-02-01,13100,2026-01-30
SCH01162,PROD-004,DC005,CUST020,2026-02-02,15136,2026-01-30
SCH01163,PROD-004,DC005,CUST020,2026-02-03,17152,2026-01-30
SCH01164,PROD-004,DC005,CUST020,2026-02-04,12541,2026-01-30
SCH01165,PROD-005,DC005,CUST020,2026-01-30,11218,2026-01-30
SCH01166,PROD-005,DC005,CUST020,2026-01-31,16207,2026-01-30
SCH01167,PROD-005,DC005,CUST020,2026-02-01,5350,2026-01-30
SCH01168,PROD-005,DC005,CUST020,2026-02-02,11499,2026-01-30
SCH01169,PROD-005,DC005,CUST020,2026-02-03,15043,2026-01-30
SCH01170,PROD-005,DC005,CUST020,2026-02-04,14436,2026-01-30
SCH01171,PROD-006,DC005,CUST020,2026-01-30,6740,2026-01-30
SCH01172,PROD-006,DC005,CUST020,2026-01-31,17517,2026-01-30
SCH01173,PROD-006,DC005,CUST020,2026-02-01,15988,2026-01-30
SCH01174,PROD-006,DC005,CUST020,2026-02-02,8827,2026-01-30
SCH01175,PROD-006,DC005,CUST020,2026-02-03,12816,2026-01-30
SCH01176,PROD-006,DC005,CUST020,2026-02-04,5697,2026-01-30
SCH01177,PROD-007,DC005,CUST020,2026-01-30,6082,2026-01-30
SCH01178,PROD-007,DC005,CUST020,2026-01-31,17457,2026-01-30
SCH01179,PROD-007,DC005,CUST020,2026-02-01,5425,2026-01-30
SCH01180,PROD-007,DC005,CUST020,2026-02-02,14702,2026-01-30
SCH01181,PROD-007,DC005,CUST020,2026-02-03,16369,2026-01-30
SCH01182,PROD-007,DC005,CUST020,2026-02-04,9891,2026-01-30
SCH01183,PROD-008,DC005,CUST020,2026-01-30,18244,2026-01-30
SCH01184,PROD-008,DC005,CUST020,2026-01-31,13867,2026-01-30
SCH01185,PROD-008,DC005,CUST020,2026-02-01,16574,2026-01-30
SCH01186,PROD-008,DC005,CUST020,2026-02-02,16727,2026-01-30
SCH01187,PROD-008,DC005,CUST020,2026-02-03,6877,2026-01-30
SCH01188,PROD-008,DC005,CUST020,2026-02-04,9729,2026-01-30
SCH01189,PROD-009,DC005,CUST020,2026-01-30,13896,2026-01-30
SCH01190,PROD-009,DC005,CUST020,2026-01-31,19466,2026-01-30
SCH01191,PROD-009,DC005,CUST020,2026-02-01,14588,2026-01-30
SCH01192,PROD-009,DC005,CUST020,2026-02-02,17660,2026-01-30
SCH01193,PROD-009,DC005,CUST020,2026-02-03,17309,2026-01-30
SCH01194,PROD-009,DC005,CUST020,2026-02-04,13012,2026-01-30
SCH01195,PROD-010,DC005,CUST020,2026-01-30,6942,2026-01-30
SCH01196,PROD-010,DC005,CUST020,2026-01-31,11531,2026-01-30
SCH01197,PROD-010,DC005,CUST020,2026-02-01,6877,2026-01-30
SCH01198,PROD-010,DC005,CUST020,2026-02-02,17507,2026-01-30
SCH01199,PROD-010,DC005,CUST020,2026-02-03,19505,2026-01-30
SCH01200,PROD-010,DC005,CUST020,2026-02-04,6854,2026-01-30
SCH01201,PROD-001,DC004,CUST021,2026-01-30,14700,2026-01-30
SCH01202,PROD-001,DC004,CUST021,2026-01-31,5081,2026-01-30
SCH01203,PROD-001,DC004,CUST021,2026-02-01,9128,2026-01-30
SCH01204,PROD-001,DC004,CUST021,2026-02-02,7316,2026-01-30
SCH01205,PROD-001,DC004,CUST021,2026-02-03,17267,2026-01-30
SCH01206,PROD-001,DC004,CUST021,2026-02-04,14623,2026-01-30
SCH01207,PROD-002,DC004,CUST021,2026-01-30,16824,2026-01-30
SCH01208,PROD-002,DC004,CUST021,2026-01-31,11473,2026-01-30
SCH01209,PROD-002,DC004,CUST021,2026-02-01,9525,2026-01-30
SCH01210,PROD-002,DC004,CUST021,2026-02-02,5036,2026-01-30
SCH01211,PROD-002,DC004,CUST021,2026-02-03,13507,2026-01-30
SCH01212,PROD-002,DC004,CUST021,2026-02-04,14515,2026-01-30
SCH01213,PROD-003,DC004,CUST021,2026-01-30,18277,2026-01-30
SCH01214,PROD-003,DC004,CUST021,2026-01-31,18056,2026-01-30
SCH01215,PROD-003,DC004,CUST021,2026-02-01,12906,2026-01-30
SCH01216,PROD-003,DC004,CUST021,2026-02-02,6961,2026-01-30
SCH01217,PROD-003,DC004,CUST021,2026-02-03,6972,2026-01-30
SCH01218,PROD-003,DC004,CUST021,2026-02-04,9397,2026-01-30
SCH01219,PROD-004,DC004,CUST021,2026-01-30,15638,2026-01-30
SCH01220,PROD-004,DC004,CUST021,2026-01-31,9847,2026-01-30
SCH01221,PROD-004,DC004,CUST021,2026-02-01,16490,2026-01-30
SCH01222,PROD-004,DC004,CUST021,2026-02-02,18022,2026-01-30
SCH01223,PROD-004,DC004,CUST021,2026-02-03,18658,2026-01-30
SCH01224,PROD-004,DC004,CUST021,2026-02-04,5250,2026-01-30
SCH01225,PROD-005,DC004,CUST021,2026-01-30,7014,2026-01-30
SCH01226,PROD-005,DC004,CUST021,2026-01-31,12332,2026-01-30
SCH01227,PROD-005,DC004,CUST021,2026-02-01,18831,2026-01-30
SCH01228,PROD-005,DC004,CUST021,2026-02-02,19108,2026-01-30
SCH01229,PROD-005,DC004,CUST021,2026-02-03,9114,2026-01-30
SCH01230,PROD-005,DC004,CUST021,2026-02-04,10791,2026-01-30
SCH01231,PROD-006,DC004,CUST021,2026-01-30,15918,2026-01-30
SCH01232,PROD-006,DC004,CUST021,2026-01-31,17113,2026-01-30
SCH01233,PROD-006,DC004,CUST021,2026-02-01,9181,2026-01-30
SCH01234,PROD-006,DC004,CUST021,2026-02-02,11991,2026-01-30
SCH01235,PROD-006,DC004,CUST021,2026-02-03,16614,2026-01-30
SCH01236,PROD-006,DC004,CUST021,2026-02-04,9103,2026-01-30
SCH01237,PROD-007,DC004,CUST021,2026-01-30,11067,2026-01-30
SCH01238,PROD-007,DC004,CUST021,2026-01-31,12758,2026-01-30
SCH01239,PROD-007,DC004,CUST021,2026-02-01,7200,2026-01-30
SCH01240,PROD-007,DC004,CUST021,2026-02-02,5193,2026-01-30
SCH01241,PROD-007,DC004,CUST021,2026-02-03,10825,2026-01-30
SCH01242,PROD-007,DC004,CUST021,2026-02-04,12551,2026-01-30
SCH01243,PROD-008,DC004,CUST021,2026-01-30,17719,2026-01-30
SCH01244,PROD-008,DC004,CUST021,2026-01-31,9431,2026-01-30
SCH01245,PROD-008,DC004,CUST021,2026-02-01,6524,2026-01-30
SCH01246,PROD-008,DC004,CUST021,2026-02-02,8902,2026-01-30
SCH01247,PROD-008,DC004,CUST021,2026-02-03,17706,2026-01-30
SCH01248,PROD-008,DC004,CUST021,2026-02-04,9748,2026-01-30
SCH01249,PROD-009,DC004,CUST021,2026-01-30,8399,2026-01-30
SCH01250,PROD-009,DC004,CUST021,2026-01-31,14262,2026-01-30
SCH01251,PROD-009,DC004,CUST021,2026-02-01,13505,2026-01-30
SCH01252,PROD-009,DC004,CUST021,2026-02-02,18068,2026-01-30
SCH01253,PROD-009,DC004,CUST021,2026-02-03,10071,2026-01-30
SCH01254,PROD-009,DC004,CUST021,2026-02-04,14999,2026-01-30
SCH01255,PROD-010,DC004,CUST021,2026-01-30,8128,2026-01-30
SCH01256,PROD-010,DC004,CUST021,2026-01-31,12892,2026-01-30
SCH01257,PROD-010,DC004,CUST021,2026-02-01,12791,2026-01-30
SCH01258,PROD-010,DC004,CUST021,2026-02-02,5581,2026-01-30
SCH01259,PROD-010,DC004,CUST021,2026-02-03,9087,2026-01-30
SCH01260,PROD-010,DC004,CUST021,2026-02-04,10344,2026-01-30
SCH01261,PROD-001,DC004,CUST022,2026-01-30,19572,2026-01-30
SCH01262,PROD-001,DC004,CUST022,2026-01-31,14606,2026-01-30
SCH01263,PROD-001,DC004,CUST022,2026-02-01,17626,2026-01-30
SCH01264,PROD-001,DC004,CUST022,2026-02-02,11767,2026-01-30
SCH01265,PROD-001,DC004,CUST022,2026-02-03,7624,2026-01-30
SCH01266,PROD-001,DC004,CUST022,2026-02-04,9689,2026-01-30
SCH01267,PROD-002,DC004,CUST022,2026-01-30,6167,2026-01-30
SCH01268,PROD-002,DC004,CUST022,2026-01-31,14487,2026-01-30
SCH01269,PROD-002,DC004,CUST022,2026-02-01,12124,2026-01-30
SCH01270,PROD-002,DC004,CUST022,2026-02-02,11070,2026-01-30
SCH01271,PROD-002,DC004,CUST022,2026-02-03,17443,2026-01-30
SCH01272,PROD-002,DC004,CUST022,2026-02-04,7800,2026-01-30
SCH01273,PROD-003,DC004,CUST022,2026-01-30,10439,2026-01-30
SCH01274,PROD-003,DC004,CUST022,2026-01-31,7157,2026-01-30
SCH01275,PROD-003,DC004,CUST022,2026-02-01,11743,2026-01-30
SCH01276,PROD-003,DC004,CUST022,2026-02-02,19553,2026-01-30
SCH01277,PROD-003,DC004,CUST022,2026-02-03,10795,2026-01-30
SCH01278,PROD-003,DC004,CUST022,2026-02-04,10556,2026-01-30
SCH01279,PROD-004,DC004,CUST022,2026-01-30,16399,2026-01-30
SCH01280,PROD-004,DC004,CUST022,2026-01-31,6156,2026-01-30
SCH01281,PROD-004,DC004,CUST022,2026-02-01,18838,2026-01-30
SCH01282,PROD-004,DC004,CUST022,2026-02-02,15214,2026-01-30
SCH01283,PROD-004,DC004,CUST022,2026-02-03,18535,2026-01-30
SCH01284,PROD-004,DC004,CUST022,2026-02-04,5000,2026-01-30
SCH01285,PROD-005,DC004,CUST022,2026-01-30,12775,2026-01-30
SCH01286,PROD-005,DC004,CUST022,2026-01-31,9472,2026-01-30
SCH01287,PROD-005,DC004,CUST022,2026-02-01,8343,2026-01-30
SCH01288,PROD-005,DC004,CUST022,2026-02-02,7535,2026-01-30
SCH01289,PROD-005,DC004,CUST022,2026-02-03,17544,2026-01-30
SCH01290,PROD-005,DC004,CUST022,2026-02-04,15462,2026-01-30
SCH01291,PROD-006,DC004,CUST022,2026-01-30,16713,2026-01-30
SCH01292,PROD-006,DC004,CUST022,2026-01-31,14567,2026-01-30
SCH01293,PROD-006,DC004,CUST022,2026-02-01,18747,2026-01-30
SCH01294,PROD-006,DC004,CUST022,2026-02-02,15331,2026-01-30
SCH01295,PROD-006,DC004,CUST022,2026-02-03,17563,2026-01-30
SCH01296,PROD-006,DC004,CUST022,2026-02-04,5092,2026-01-30
SCH01297,PROD-007,DC004,CUST022,2026-01-30,5637,2026-01-30
SCH01298,PROD-007,DC004,CUST022,2026-01-31,8288,2026-01-30
SCH01299,PROD-007,DC004,CUST022,2026-02-01,10225,2026-01-30
SCH01300,PROD-007,DC004,CUST022,2026-02-02,15173,2026-01-30
SCH01301,PROD-007,DC004,CUST022,2026-02-03,11228,2026-01-30
SCH01302,PROD-007,DC004,CUST022,2026-02-04,17544,2026-01-30
SCH01303,PROD-008,DC004,CUST022,2026-01-30,18530,2026-01-30
SCH01304,PROD-008,DC004,CUST022,2026-01-31,17253,2026-01-30
SCH01305,PROD-008,DC004,CUST022,2026-02-01,17200,2026-01-30
SCH01306,PROD-008,DC004,CUST022,2026-02-02,5437,2026-01-30
SCH01307,PROD-008,DC004,CUST022,2026-02-03,10055,2026-01-30
SCH01308,PROD-008,DC004,CUST022,2026-02-04,19690,2026-01-30
SCH01309,PROD-009,DC004,CUST022,2026-01-30,10017,2026-01-30
SCH01310,PROD-009,DC004,CUST022,2026-01-31,5269,2026-01-30
SCH01311,PROD-009,DC004,CUST022,2026-02-01,11861,2026-01-30
SCH01312,PROD-009,DC004,CUST022,2026-02-02,13566,2026-01-30
SCH01313,PROD-009,DC004,CUST022,2026-02-03,18380,2026-01-30
SCH01314,PROD-009,DC004,CUST022,2026-02-04,6688,2026-01-30
SCH01315,PROD-010,DC004,CUST022,2026-01-30,16643,2026-01-30
SCH01316,PROD-010,DC004,CUST022,2026-01-31,7519,2026-01-30
SCH01317,PROD-010,DC004,CUST022,2026-02-01,10235,2026-01-30
SCH01318,PROD-010,DC004,CUST022,2026-02-02,12665,2026-01-30
SCH01319,PROD-010,DC004,CUST022,2026-02-03,9418,2026-01-30
SCH01320,PROD-010,DC004,CUST022,2026-02-04,18198,2026-01-30
SCH01321,PROD-001,DC004,CUST023,2026-01-30,18299,2026-01-30
SCH01322,PROD-001,DC004,CUST023,2026-01-31,8772,2026-01-30
SCH01323,PROD-001,DC004,CUST023,2026-02-01,8035,2026-01-30
SCH01324,PROD-001,DC004,CUST023,2026-02-02,18432,2026-01-30
SCH01325,PROD-001,DC004,CUST023,2026-02-03,15951,2026-01-30
SCH01326,PROD-001,DC004,CUST023,2026-02-04,19705,2026-01-30
SCH01327,PROD-002,DC004,CUST023,2026-01-30,16876,2026-01-30
SCH01328,PROD-002,DC004,CUST023,2026-01-31,16167,2026-01-30
SCH01329,PROD-002,DC004,CUST023,2026-02-01,15726,2026-01-30
SCH01330,PROD-002,DC004,CUST023,2026-02-02,5056,2026-01-30
SCH01331,PROD-002,DC004,CUST023,2026-02-03,9372,2026-01-30
SCH01332,PROD-002,DC004,CUST023,2026-02-04,11874,2026-01-30
SCH01333,PROD-003,DC004,CUST023,2026-01-30,8556,2026-01-30
SCH01334,PROD-003,DC004,CUST023,2026-01-31,11647,2026-01-30
SCH01335,PROD-003,DC004,CUST023,2026-02-01,7472,2026-01-30
SCH01336,PROD-003,DC004,CUST023,2026-02-02,9591,2026-01-30
SCH01337,PROD-003,DC004,CUST023,2026-02-03,17261,2026-01-30
SCH01338,PROD-003,DC004,CUST023,2026-02-04,18947,2026-01-30
SCH01339,PROD-004,DC004,CUST023,2026-01-30,14940,2026-01-30
SCH01340,PROD-004,DC004,CUST023,2026-01-31,15429,2026-01-30
SCH01341,PROD-004,DC004,CUST023,2026-02-01,9302,2026-01-30
SCH01342,PROD-004,DC004,CUST023,2026-02-02,18578,2026-01-30
SCH01343,PROD-004,DC004,CUST023,2026-02-03,8535,2026-01-30
SCH01344,PROD-004,DC004,CUST023,2026-02-04,8521,2026-01-30
SCH01345,PROD-005,DC004,CUST023,2026-01-30,12806,2026-01-30
SCH01346,PROD-005,DC004,CUST023,2026-01-31,11651,2026-01-30
SCH01347,PROD-005,DC004,CUST023,2026-02-01,8030,2026-01-30
SCH01348,PROD-005,DC004,CUST023,2026-02-02,5421,2026-01-30
SCH01349,PROD-005,DC004,CUST023,2026-02-03,17211,2026-01-30
SCH01350,PROD-005,DC004,CUST023,2026-02-04,18796,2026-01-30
SCH01351,PROD-006,DC004,CUST023,2026-01-30,8610,2026-01-30
SCH01352,PROD-006,DC004,CUST023,2026-01-31,9122,2026-01-30
SCH01353,PROD-006,DC004,CUST023,2026-02-01,11292,2026-01-30
SCH01354,PROD-006,DC004,CUST023,2026-02-02,16025,2026-01-30
SCH01355,PROD-006,DC004,CUST023,2026-02-03,8603,2026-01-30
SCH01356,PROD-006,DC004,CUST023,2026-02-04,8472,2026-01-30
SCH01357,PROD-007,DC004,CUST023,2026-01-30,7544,2026-01-30
SCH01358,PROD-007,DC004,CUST023,2026-01-31,14820,2026-01-30
SCH01359,PROD-007,DC004,CUST023,2026-02-01,17655,2026-01-30
SCH01360,PROD-007,DC004,CUST023,2026-02-02,18644,2026-01-30
SCH01361,PROD-007,DC004,CUST023,2026-02-03,14389,2026-01-30
SCH01362,PROD-007,DC004,CUST023,2026-02-04,10478,2026-01-30
SCH01363,PROD-008,DC004,CUST023,2026-01-30,10924,2026-01-30
SCH01364,PROD-008,DC004,CUST023,2026-01-31,12241,2026-01-30
SCH01365,PROD-008,DC004,CUST023,2026-02-01,13350,2026-01-30
SCH01366,PROD-008,DC004,CUST023,2026-02-02,16322,2026-01-30
SCH01367,PROD-008,DC004,CUST023,2026-02-03,17929,2026-01-30
SCH01368,PROD-008,DC004,CUST023,2026-02-04,10893,2026-01-30
SCH01369,PROD-009,DC004,CUST023,2026-01-30,17343,2026-01-30
SCH01370,PROD-009,DC004,CUST023,2026-01-31,12480,2026-01-30
SCH01371,PROD-009,DC004,CUST023,2026-02-01,9577,2026-01-30
SCH01372,PROD-009,DC004,CUST023,2026-02-02,8419,2026-01-30
SCH01373,PROD-009,DC004,CUST023,2026-02-03,9662,2026-01-30
SCH01374,PROD-009,DC004,CUST023,2026-02-04,10040,2026-01-30
SCH01375,PROD-010,DC004,CUST023,2026-01-30,7753,2026-01-30
SCH01376,PROD-010,DC004,CUST023,2026-01-31,6934,2026-01-30
SCH01377,PROD-010,DC004,CUST023,2026-02-01,11751,2026-01-30
SCH01378,PROD-010,DC004,CUST023,2026-02-02,17774,2026-01-30
SCH01379,PROD-010,DC004,CUST023,2026-02-03,12804,2026-01-30
SCH01380,PROD-010,DC004,CUST023,2026-02-04,12894,2026-01-30
SCH01381,PROD-001,DC004,CUST024,2026-01-30,17658,2026-01-30
SCH01382,PROD-001,DC004,CUST024,2026-01-31,15755,2026-01-30
SCH01383,PROD-001,DC004,CUST024,2026-02-01,6341,2026-01-30
SCH01384,PROD-001,DC004,CUST024,2026-02-02,9726,2026-01-30
SCH01385,PROD-001,DC004,CUST024,2026-02-03,14930,2026-01-30
SCH01386,PROD-001,DC004,CUST024,2026-02-04,7498,2026-01-30
SCH01387,PROD-002,DC004,CUST024,2026-01-30,7838,2026-01-30
SCH01388,PROD-002,DC004,CUST024,2026-01-31,16331,2026-01-30
SCH01389,PROD-002,DC004,CUST024,2026-02-01,19917,2026-01-30
SCH01390,PROD-002,DC004,CUST024,2026-02-02,5454,2026-01-30
SCH01391,PROD-002,DC004,CUST024,2026-02-03,10810,2026-01-30
SCH01392,PROD-002,DC004,CUST024,2026-02-04,7567,2026-01-30
SCH01393,PROD-003,DC004,CUST024,2026-01-30,9521,2026-01-30
SCH01394,PROD-003,DC004,CUST024,2026-01-31,12695,2026-01-30
SCH01395,PROD-003,DC004,CUST024,2026-02-01,16869,2026-01-30
SCH01396,PROD-003,DC004,CUST024,2026-02-02,18208,2026-01-30
SCH01397,PROD-003,DC004,CUST024,2026-02-03,12189,2026-01-30
SCH01398,PROD-003,DC004,CUST024,2026-02-04,19592,2026-01-30
SCH01399,PROD-004,DC004,CUST024,2026-01-30,10912,2026-01-30
SCH01400,PROD-004,DC004,CUST024,2026-01-31,19173,2026-01-30
SCH01401,PROD-004,DC004,CUST024,2026-02-01,18099,2026-01-30
SCH01402,PROD-004,DC004,CUST024,2026-02-02,15026,2026-01-30
SCH01403,PROD-004,DC004,CUST024,2026-02-03,9932,2026-01-30
SCH01404,PROD-004,DC004,CUST024,2026-02-04,9853,2026-01-30
SCH01405,PROD-005,DC004,CUST024,2026-01-30,18129,2026-01-30
SCH01406,PROD-005,DC004,CUST024,2026-01-31,19234,2026-01-30
SCH01407,PROD-005,DC004,CUST024,2026-02-01,11624,2026-01-30
SCH01408,PROD-005,DC004,CUST024,2026-02-02,13635,2026-01-30
SCH01409,PROD-005,DC004,CUST024,2026-02-03,9555,2026-01-30
SCH01410,PROD-005,DC004,CUST024,2026-02-04,6113,2026-01-30
SCH01411,PROD-006,DC004,CUST024,2026-01-30,9267,2026-01-30
SCH01412,PROD-006,DC004,CUST024,2026-01-31,13216,2026-01-30
SCH01413,PROD-006,DC004,CUST024,2026-02-01,11430,2026-01-30
SCH01414,PROD-006,DC004,CUST024,2026-02-02,15893,2026-01-30
SCH01415,PROD-006,DC004,CUST024,2026-02-03,8673,2026-01-30
SCH01416,PROD-006,DC004,CUST024,2026-02-04,10970,2026-01-30
SCH01417,PROD-007,DC004,CUST024,2026-01-30,6499,2026-01-30
SCH01418,PROD-007,DC004,CUST024,2026-01-31,7870,2026-01-30
SCH01419,PROD-007,DC004,CUST024,2026-02-01,10080,2026-01-30
SCH01420,PROD-007,DC004,CUST024,2026-02-02,8105,2026-01-30
SCH01421,PROD-007,DC004,CUST024,2026-02-03,5897,2026-01-30
SCH01422,PROD-007,DC004,CUST024,2026-02-04,12746,2026-01-30
SCH01423,PROD-008,DC004,CUST024,2026-01-30,15348,2026-01-30
SCH01424,PROD-008,DC004,CUST024,2026-01-31,7530,2026-01-30
SCH01425,PROD-008,DC004,CUST024,2026-02-01,19474,2026-01-30
SCH01426,PROD-008,DC004,CUST024,2026-02-02,19964,2026-01-30
SCH01427,PROD-008,DC004,CUST024,2026-02-03,13871,2026-01-30
SCH01428,PROD-008,DC004,CUST024,2026-02-04,12281,2026-01-30
SCH01429,PROD-009,DC004,CUST024,2026-01-30,6588,2026-01-30
SCH01430,PROD-009,DC004,CUST024,2026-01-31,15933,2026-01-30
SCH01431,PROD-009,DC004,CUST024,2026-02-01,10893,2026-01-30
SCH01432,PROD-009,DC004,CUST024,2026-02-02,8648,2026-01-30
SCH01433,PROD-009,DC004,CUST024,2026-02-03,15568,2026-01-30
SCH01434,PROD-009,DC004,CUST024,2026-02-04,8707,2026-01-30
SCH01435,PROD-010,DC004,CUST024,2026-01-30,11273,2026-01-30
SCH01436,PROD-010,DC004,CUST024,2026-01-31,16949,2026-01-30
SCH01437,PROD-010,DC004,CUST024,2026-02-01,6380,2026-01-30
SCH01438,PROD-010,DC004,CUST024,2026-02-02,9319,2026-01-30
SCH01439,PROD-010,DC004,CUST024,2026-02-03,18180,2026-01-30
SCH01440,PROD-010,DC004,CUST024,2026-02-04,15187,2026-01-30
SCH01441,PROD-001,DC004,CUST025,2026-01-30,16454,2026-01-30
SCH01442,PROD-001,DC004,CUST025,2026-01-31,12282,2026-01-30
SCH01443,PROD-001,DC004,CUST025,2026-02-01,9162,2026-01-30
SCH01444,PROD-001,DC004,CUST025,2026-02-02,17800,2026-01-30
SCH01445,PROD-001,DC004,CUST025,2026-02-03,5975,2026-01-30
SCH01446,PROD-001,DC004,CUST025,2026-02-04,7747,2026-01-30
SCH01447,PROD-002,DC004,CUST025,2026-01-30,5060,2026-01-30
SCH01448,PROD-002,DC004,CUST025,2026-01-31,11502,2026-01-30
SCH01449,PROD-002,DC004,CUST025,2026-02-01,14955,2026-01-30
SCH01450,PROD-002,DC004,CUST025,2026-02-02,16591,2026-01-30
SCH01451,PROD-002,DC004,CUST025,2026-02-03,5487,2026-01-30
SCH01452,PROD-002,DC004,CUST025,2026-02-04,13088,2026-01-30
SCH01453,PROD-003,DC004,CUST025,2026-01-30,18711,2026-01-30
SCH01454,PROD-003,DC004,CUST025,2026-01-31,19427,2026-01-30
SCH01455,PROD-003,DC004,CUST025,2026-02-01,16646,2026-01-30
SCH01456,PROD-003,DC004,CUST025,2026-02-02,14791,2026-01-30
SCH01457,PROD-003,DC004,CUST025,2026-02-03,11550,2026-01-30
SCH01458,PROD-003,DC004,CUST025,2026-02-04,11391,2026-01-30
SCH01459,PROD-004,DC004,CUST025,2026-01-30,6770,2026-01-30
SCH01460,PROD-004,DC004,CUST025,2026-01-31,9759,2026-01-30
SCH01461,PROD-004,DC004,CUST025,2026-02-01,17958,2026-01-30
SCH01462,PROD-004,DC004,CUST025,2026-02-02,9236,2026-01-30
SCH01463,PROD-004,DC004,CUST025,2026-02-03,9250,2026-01-30
SCH01464,PROD-004,DC004,CUST025,2026-02-04,9783,2026-01-30
SCH01465,PROD-005,DC004,CUST025,2026-01-30,19466,2026-01-30
SCH01466,PROD-005,DC004,CUST025,2026-01-31,11263,2026-01-30
SCH01467,PROD-005,DC004,CUST025,2026-02-01,14410,2026-01-30
