record_id,batch_id,product_id,product_name,event,event_time_cst,entity_involved,entity_name,entity_location,entity_latitude,entity_longitude,event_time_cst_readable
16609,batch60595,PROD-007,Organic Carrots,shipped from dock,2025-10-07T05:58:31.880Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 05:58 AM CST
16610,batch60595,PROD-007,Organic Carrots,received at the DC,2025-10-07T18:43:20.645Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 7th 06:43 PM CST
16611,batch60595,PROD-007,Organic Carrots,shipped from DC,2025-10-11T20:56:50.061Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 08:56 PM CST
16612,batch60595,PROD-007,Organic Carrots,received at customer,2025-10-11T21:10:31.206Z,Customer,Fresh Start Markets,"Sandy Springs, GA",33.9304,-84.3786,Oct 11th 09:10 PM CST
16613,batch71858,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-06T09:41:30.004Z,Supplier,Ocean Breeze Organics,"Wimauma, FL",27.7092,-82.3081,Oct 6th 09:41 AM CST
16614,batch71858,PROD-006,Organic Tomatoes,received at the dock,2025-10-07T00:18:00.729Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 12:18 AM CST
16615,batch71858,PROD-006,Organic Tomatoes,shipped from dock,2025-10-08T00:18:00.729Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 12:18 AM CST
16616,batch71858,PROD-006,Organic Tomatoes,received at the DC,2025-10-09T05:29:55.323Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 05:29 AM CST
16617,batch71858,PROD-006,Organic Tomatoes,shipped from DC,2025-10-14T01:22:33.576Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 14th 01:22 AM CST
16618,batch71858,PROD-006,Organic Tomatoes,received at customer,2025-10-14T01:40:14.599Z,Customer,Everyday Grocers,"Roseville, CA",38.7521,-121.288,Oct 14th 01:40 AM CST
16619,batch54212,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-02T04:07:30.304Z,Supplier,Riverside Growers Co-op,"Oxnard, CA",34.1975,-119.1771,Oct 2nd 04:07 AM CST
16620,batch54212,PROD-010,Organic Bell Peppers,received at the dock,2025-10-03T06:02:07.626Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 06:02 AM CST
16621,batch54212,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-04T06:02:07.626Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 06:02 AM CST
16622,batch54212,PROD-010,Organic Bell Peppers,received at the DC,2025-10-04T18:46:56.391Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 4th 06:46 PM CST
16623,batch54212,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-09T15:24:05.540Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 9th 03:24 PM CST
16624,batch54212,PROD-010,Organic Bell Peppers,received at customer,2025-10-09T15:44:49.570Z,Customer,Fresh Express Markets,"Roswell, GA",34.0232,-84.3616,Oct 9th 03:44 PM CST
16625,batch85824,PROD-001,Organic Bananas,shipped from supplier,2025-10-01T04:50:20.396Z,Supplier,Heartland Produce Alliance,"Brownsville, TX",25.9017,-97.4975,Oct 1st 04:50 AM CST
16626,batch85824,PROD-001,Organic Bananas,received at the dock,2025-10-01T10:13:54.285Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 1st 10:13 AM CST
16627,batch85824,PROD-001,Organic Bananas,shipped from dock,2025-10-02T10:13:54.285Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 10:13 AM CST
16628,batch85824,PROD-001,Organic Bananas,received at the DC,2025-10-02T22:58:43.050Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 2nd 10:58 PM CST
16629,batch85824,PROD-001,Organic Bananas,shipped from DC,2025-10-07T07:25:33.749Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 7th 07:25 AM CST
16630,batch85824,PROD-001,Organic Bananas,received at customer,2025-10-07T07:31:37.733Z,Customer,Nature's Basket,"Decatur, GA",33.7748,-84.2963,Oct 7th 07:31 AM CST
16631,batch8355,PROD-003,Organic Spinach,shipped from supplier,2025-10-04T01:34:43.573Z,Supplier,Pacific Fresh Distributors,"Soledad, CA",36.4247,-121.3263,Oct 4th 01:34 AM CST
16632,batch8355,PROD-003,Organic Spinach,received at the dock,2025-10-05T06:03:01.098Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 06:03 AM CST
16633,batch8355,PROD-003,Organic Spinach,shipped from dock,2025-10-06T06:03:01.098Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 06:03 AM CST
16634,batch8355,PROD-003,Organic Spinach,received at the DC,2025-10-07T00:29:24.626Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 7th 12:29 AM CST
16635,batch8355,PROD-003,Organic Spinach,shipped from DC,2025-10-11T07:32:56.009Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 07:32 AM CST
16636,batch8355,PROD-003,Organic Spinach,received at customer,2025-10-11T07:51:04.998Z,Customer,Organic Essentials,"Chandler, AZ",33.3062,-111.8413,Oct 11th 07:51 AM CST
16637,batch47664,PROD-002,Organic Avocados,shipped from supplier,2025-10-03T06:26:11.307Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 3rd 06:26 AM CST
16638,batch47664,PROD-002,Organic Avocados,received at the dock,2025-10-04T08:24:37.618Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 08:24 AM CST
16639,batch47664,PROD-002,Organic Avocados,shipped from dock,2025-10-05T08:24:37.618Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 08:24 AM CST
16640,batch47664,PROD-002,Organic Avocados,received at the DC,2025-10-05T21:09:26.382Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 5th 09:09 PM CST
16641,batch47664,PROD-002,Organic Avocados,shipped from DC,2025-10-10T10:50:42.544Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 10th 10:50 AM CST
16642,batch47664,PROD-002,Organic Avocados,received at customer,2025-10-10T10:56:46.528Z,Customer,Organic Essentials,"Decatur, GA",33.7748,-84.2963,Oct 10th 10:56 AM CST
16643,batch98661,PROD-007,Organic Carrots,shipped from supplier,2025-10-02T13:25:10.766Z,Supplier,Valley Fresh Produce,"Weslaco, TX",26.1595,-97.9908,Oct 2nd 01:25 PM CST
16644,batch98661,PROD-007,Organic Carrots,received at the dock,2025-10-02T18:47:49.353Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 06:47 PM CST
16645,batch98661,PROD-007,Organic Carrots,shipped from dock,2025-10-03T18:47:49.353Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 06:47 PM CST
16646,batch98661,PROD-007,Organic Carrots,received at the DC,2025-10-04T23:59:43.948Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 4th 11:59 PM CST
16647,batch98661,PROD-007,Organic Carrots,shipped from DC,2025-10-09T14:10:16.730Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 02:10 PM CST
16648,batch98661,PROD-007,Organic Carrots,received at customer,2025-10-09T14:27:57.753Z,Customer,Fresh Start Markets,"Roseville, CA",38.7521,-121.288,Oct 9th 02:27 PM CST
16649,batch49890,PROD-009,Organic Lettuce,shipped from supplier,2025-10-07T02:17:29.090Z,Supplier,Summit Agriculture Co.,"Salinas, CA",36.6777,-121.6555,Oct 7th 02:17 AM CST
16650,batch49890,PROD-009,Organic Lettuce,received at the dock,2025-10-08T07:08:38.554Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 07:08 AM CST
16651,batch49890,PROD-009,Organic Lettuce,shipped from dock,2025-10-09T07:08:38.554Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 07:08 AM CST
16652,batch49890,PROD-009,Organic Lettuce,received at the DC,2025-10-10T01:35:02.082Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 01:35 AM CST
16653,batch49890,PROD-009,Organic Lettuce,shipped from DC,2025-10-14T17:19:03.418Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 14th 05:19 PM CST
16654,batch49890,PROD-009,Organic Lettuce,received at customer,2025-10-14T17:28:50.964Z,Customer,Organic Essentials,"Glendale, AZ",33.5387,-112.186,Oct 14th 05:28 PM CST
16655,batch2892,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-02T10:54:03.689Z,Supplier,Nature's Bounty Distributors,"Ruskin, FL",27.7209,-82.4326,Oct 2nd 10:54 AM CST
16656,batch2892,PROD-006,Organic Tomatoes,received at the dock,2025-10-03T01:22:17.117Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 01:22 AM CST
16657,batch2892,PROD-006,Organic Tomatoes,shipped from dock,2025-10-04T01:22:17.117Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 01:22 AM CST
16658,batch2892,PROD-006,Organic Tomatoes,received at the DC,2025-10-05T06:32:05.095Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 5th 06:32 AM CST
16659,batch2892,PROD-006,Organic Tomatoes,shipped from DC,2025-10-10T00:34:26.598Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 12:34 AM CST
16660,batch2892,PROD-006,Organic Tomatoes,received at customer,2025-10-10T00:43:07.061Z,Customer,Everyday Grocers,"Quincy, MA",42.2529,-71.0023,Oct 10th 12:43 AM CST
16661,batch60186,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-04T16:46:53.193Z,Supplier,Nature's Bounty Distributors,"Bakersfield, CA",35.3733,-119.0187,Oct 4th 04:46 PM CST
16662,batch60186,PROD-010,Organic Bell Peppers,received at the dock,2025-10-05T18:43:17.255Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 06:43 PM CST
16663,batch60186,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-06T18:43:17.255Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 06:43 PM CST
16664,batch60186,PROD-010,Organic Bell Peppers,received at the DC,2025-10-07T23:53:05.233Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 7th 11:53 PM CST
16665,batch60186,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-12T17:27:47.950Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 12th 05:27 PM CST
16666,batch60186,PROD-010,Organic Bell Peppers,received at customer,2025-10-12T17:37:43.010Z,Customer,Market Fresh Foods,"Waltham, MA",42.3765,-71.2356,Oct 12th 05:37 PM CST
16667,batch21310,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-01T02:10:01.484Z,Supplier,Nature's Bounty Distributors,"Ruskin, FL",27.7209,-82.4326,Oct 1st 02:10 AM CST
16668,batch21310,PROD-006,Organic Tomatoes,received at the dock,2025-10-01T16:38:14.912Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 1st 04:38 PM CST
16669,batch21310,PROD-006,Organic Tomatoes,shipped from dock,2025-10-02T16:38:14.912Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 04:38 PM CST
16670,batch21310,PROD-006,Organic Tomatoes,received at the DC,2025-10-03T21:48:02.889Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 3rd 09:48 PM CST
16671,batch21310,PROD-006,Organic Tomatoes,shipped from DC,2025-10-07T23:31:08.729Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 7th 11:31 PM CST
16672,batch21310,PROD-006,Organic Tomatoes,received at customer,2025-10-07T23:35:13.158Z,Customer,Fresh & Easy Markets,"Brookline, MA",42.3318,-71.1212,Oct 7th 11:35 PM CST
16673,batch96061,PROD-004,Organic Strawberries,shipped from supplier,2025-10-06T11:06:24.444Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 6th 11:06 AM CST
16674,batch96061,PROD-004,Organic Strawberries,received at the dock,2025-10-07T12:52:31.611Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 12:52 PM CST
16675,batch96061,PROD-004,Organic Strawberries,shipped from dock,2025-10-08T12:52:31.611Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 12:52 PM CST
16676,batch96061,PROD-004,Organic Strawberries,received at the DC,2025-10-09T18:04:26.206Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 06:04 PM CST
16677,batch96061,PROD-004,Organic Strawberries,shipped from DC,2025-10-14T14:29:01.873Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 14th 02:29 PM CST
16678,batch96061,PROD-004,Organic Strawberries,received at customer,2025-10-14T14:44:45.447Z,Customer,ValueMart Superstore,"Citrus Heights, CA",38.7071,-121.281,Oct 14th 02:44 PM CST
16679,batch31787,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-07T07:01:31.007Z,Supplier,Nature's Bounty Distributors,"Bakersfield, CA",35.3733,-119.0187,Oct 7th 07:01 AM CST
16680,batch31787,PROD-010,Organic Bell Peppers,received at the dock,2025-10-08T08:57:55.069Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 08:57 AM CST
16681,batch31787,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-09T08:57:55.069Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 08:57 AM CST
16682,batch31787,PROD-010,Organic Bell Peppers,received at the DC,2025-10-10T14:09:49.664Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 10th 02:09 PM CST
16683,batch31787,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-15T09:28:27.215Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 15th 09:28 AM CST
16684,batch31787,PROD-010,Organic Bell Peppers,received at customer,2025-10-15T09:48:33.480Z,Customer,Nature's Basket,"Folsom, CA",38.6779,-121.176,Oct 15th 09:48 AM CST
16685,batch7892,PROD-007,Organic Carrots,shipped from supplier,2025-10-03T22:43:20.878Z,Supplier,Heritage Farms Supply,"Calipatria, CA",33.1253,-115.5144,Oct 3rd 10:43 PM CST
16686,batch7892,PROD-007,Organic Carrots,received at the dock,2025-10-04T20:41:12.141Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 08:41 PM CST
16687,batch7892,PROD-007,Organic Carrots,shipped from dock,2025-10-05T20:41:12.141Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 08:41 PM CST
16688,batch7892,PROD-007,Organic Carrots,received at the DC,2025-10-06T09:26:00.906Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 6th 09:26 AM CST
16689,batch7892,PROD-007,Organic Carrots,shipped from DC,2025-10-11T07:51:52.577Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 07:51 AM CST
16690,batch7892,PROD-007,Organic Carrots,received at customer,2025-10-11T07:57:56.561Z,Customer,Neighborhood Market,"Decatur, GA",33.7748,-84.2963,Oct 11th 07:57 AM CST
16691,batch45980,PROD-003,Organic Spinach,shipped from supplier,2025-10-05T07:46:48.483Z,Supplier,Summit Agriculture Co.,"Salinas, CA",36.6777,-121.6555,Oct 5th 07:46 AM CST
16692,batch45980,PROD-003,Organic Spinach,received at the dock,2025-10-06T12:37:57.947Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 12:37 PM CST
16693,batch45980,PROD-003,Organic Spinach,shipped from dock,2025-10-07T12:37:57.947Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 12:37 PM CST
16694,batch45980,PROD-003,Organic Spinach,received at the DC,2025-10-08T01:22:46.711Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 8th 01:22 AM CST
16695,batch45980,PROD-003,Organic Spinach,shipped from DC,2025-10-13T00:10:35.878Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 13th 12:10 AM CST
16696,batch45980,PROD-003,Organic Spinach,received at customer,2025-10-13T00:31:19.909Z,Customer,Fresh & Easy Markets,"Roswell, GA",34.0232,-84.3616,Oct 13th 12:31 AM CST
16697,batch64852,PROD-010,Organic Bell Peppers,shipped from supplier,2025-09-30T18:38:51.837Z,Supplier,Nature's Bounty Distributors,"Bakersfield, CA",35.3733,-119.0187,Sep 30th 06:38 PM CST
16698,batch64852,PROD-010,Organic Bell Peppers,received at the dock,2025-10-01T20:35:15.899Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 1st 08:35 PM CST
16699,batch64852,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-02T20:35:15.899Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 08:35 PM CST
16700,batch64852,PROD-010,Organic Bell Peppers,received at the DC,2025-10-03T12:33:31.694Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 3rd 12:33 PM CST
16701,batch64852,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-08T07:30:01.974Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 8th 07:30 AM CST
16702,batch64852,PROD-010,Organic Bell Peppers,received at customer,2025-10-08T07:35:55.196Z,Customer,Harvest Time Markets,"Lakewood, CO",39.7047,-105.0814,Oct 8th 07:35 AM CST
16703,batch1693,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-03T10:35:44.728Z,Supplier,Heartland Produce Alliance,"Parrish, FL",27.582,-82.4209,Oct 3rd 10:35 AM CST
16704,batch1693,PROD-006,Organic Tomatoes,received at the dock,2025-10-04T01:07:11.407Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 01:07 AM CST
16705,batch1693,PROD-006,Organic Tomatoes,shipped from dock,2025-10-05T01:07:11.407Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 01:07 AM CST
16706,batch1693,PROD-006,Organic Tomatoes,received at the DC,2025-10-05T17:05:27.202Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 5th 05:05 PM CST
16707,batch1693,PROD-006,Organic Tomatoes,shipped from DC,2025-10-10T14:35:42.425Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 02:35 PM CST
16708,batch1693,PROD-006,Organic Tomatoes,received at customer,2025-10-10T14:49:20.449Z,Customer,Fresh Express Markets,"Centennial, CO",39.5807,-104.8771,Oct 10th 02:49 PM CST
16709,batch46050,PROD-004,Organic Strawberries,shipped from supplier,2025-10-03T01:25:26.163Z,Supplier,Heritage Farms Supply,"Dover, FL",27.9967,-82.219,Oct 3rd 01:25 AM CST
16710,batch46050,PROD-004,Organic Strawberries,received at the dock,2025-10-03T16:03:01.924Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 04:03 PM CST
16711,batch46050,PROD-004,Organic Strawberries,shipped from dock,2025-10-04T16:03:01.924Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 04:03 PM CST
16712,batch46050,PROD-004,Organic Strawberries,received at the DC,2025-10-05T21:14:56.519Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 5th 09:14 PM CST
16713,batch46050,PROD-004,Organic Strawberries,shipped from DC,2025-10-10T17:39:07.689Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 10th 05:39 PM CST
16714,batch46050,PROD-004,Organic Strawberries,received at customer,2025-10-10T17:54:01.927Z,Customer,Harvest Time Markets,"Elk Grove, CA",38.4088,-121.3716,Oct 10th 05:54 PM CST
16715,batch65943,PROD-008,Organic Apples,shipped from supplier,2025-10-07T12:48:59.631Z,Supplier,Golden Fields Agriculture,"Chelan, WA",47.8407,-120.0168,Oct 7th 12:48 PM CST
16716,batch65943,PROD-008,Organic Apples,received at the dock,2025-10-08T21:41:05.503Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 09:41 PM CST
16717,batch65943,PROD-008,Organic Apples,shipped from dock,2025-10-09T21:41:05.503Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 09:41 PM CST
16718,batch65943,PROD-008,Organic Apples,received at the DC,2025-10-11T02:53:00.098Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 11th 02:53 AM CST
16719,batch65943,PROD-008,Organic Apples,shipped from DC,2025-10-15T10:08:47.368Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 15th 10:08 AM CST
16720,batch65943,PROD-008,Organic Apples,received at customer,2025-10-15T10:28:53.633Z,Customer,Prime Choice Grocery,"Folsom, CA",38.6779,-121.176,Oct 15th 10:28 AM CST
16721,batch80463,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-03T09:19:30.449Z,Supplier,Green Valley Produce Co.,"Plant City, FL",28.0186,-82.1126,Oct 3rd 09:19 AM CST
16722,batch80463,PROD-010,Organic Bell Peppers,received at the dock,2025-10-04T00:03:41.874Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 12:03 AM CST
16723,batch80463,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-05T00:03:41.874Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 12:03 AM CST
16724,batch80463,PROD-010,Organic Bell Peppers,received at the DC,2025-10-05T18:30:05.402Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 5th 06:30 PM CST
16725,batch80463,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-10T10:45:21.688Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 10:45 AM CST
16726,batch80463,PROD-010,Organic Bell Peppers,received at customer,2025-10-10T11:03:30.677Z,Customer,GreenGrocer Plus,"Chandler, AZ",33.3062,-111.8413,Oct 10th 11:03 AM CST
16727,batch94794,PROD-002,Organic Avocados,shipped from supplier,2025-10-03T02:55:32.775Z,Supplier,Prime Produce Partners,"Carpinteria, CA",34.3989,-119.5185,Oct 3rd 02:55 AM CST
16728,batch94794,PROD-002,Organic Avocados,received at the dock,2025-10-04T05:12:53.438Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 05:12 AM CST
16729,batch94794,PROD-002,Organic Avocados,shipped from dock,2025-10-05T05:12:53.438Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 05:12 AM CST
16730,batch94794,PROD-002,Organic Avocados,received at the DC,2025-10-05T21:11:09.233Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 5th 09:11 PM CST
16731,batch94794,PROD-002,Organic Avocados,shipped from DC,2025-10-10T05:27:57.775Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 10th 05:27 AM CST
16732,batch94794,PROD-002,Organic Avocados,received at customer,2025-10-10T05:35:47.455Z,Customer,GreenGrocer Plus,"Westminster, CO",39.8366,-105.0372,Oct 10th 05:35 AM CST
16733,batch94180,PROD-004,Organic Strawberries,shipped from supplier,2025-10-02T02:56:02.494Z,Supplier,Green Valley Produce Co.,"Plant City, FL",28.0186,-82.1126,Oct 2nd 02:56 AM CST
16734,batch94180,PROD-004,Organic Strawberries,received at the dock,2025-10-02T17:40:13.919Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 05:40 PM CST
16735,batch94180,PROD-004,Organic Strawberries,shipped from dock,2025-10-03T17:40:13.919Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 05:40 PM CST
16736,batch94180,PROD-004,Organic Strawberries,received at the DC,2025-10-04T22:50:01.896Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 4th 10:50 PM CST
16737,batch94180,PROD-004,Organic Strawberries,shipped from DC,2025-10-08T23:16:44.412Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 8th 11:16 PM CST
16738,batch94180,PROD-004,Organic Strawberries,received at customer,2025-10-08T23:25:17.525Z,Customer,GreenGrocer Plus,"Newton, MA",42.337,-71.2092,Oct 8th 11:25 PM CST
16739,batch19651,PROD-003,Organic Spinach,shipped from supplier,2025-10-05T03:44:51.689Z,Supplier,Golden Fields Agriculture,"Greenfield, CA",36.3191,-121.2433,Oct 5th 03:44 AM CST
16740,batch19651,PROD-003,Organic Spinach,received at the dock,2025-10-06T08:06:52.424Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 08:06 AM CST
16741,batch19651,PROD-003,Organic Spinach,shipped from dock,2025-10-07T08:06:52.424Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 08:06 AM CST
16742,batch19651,PROD-003,Organic Spinach,received at the DC,2025-10-08T02:33:15.952Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 8th 02:33 AM CST
16743,batch19651,PROD-003,Organic Spinach,shipped from DC,2025-10-12T15:13:13.581Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 12th 03:13 PM CST
16744,batch19651,PROD-003,Organic Spinach,received at customer,2025-10-12T15:21:49.795Z,Customer,Market Fresh Foods,"Tempe, AZ",33.4255,-111.94,Oct 12th 03:21 PM CST
16745,batch55224,PROD-009,Organic Lettuce,shipped from supplier,2025-10-04T03:38:07.200Z,Supplier,Pacific Fresh Distributors,"Soledad, CA",36.4247,-121.3263,Oct 4th 03:38 AM CST
16746,batch55224,PROD-009,Organic Lettuce,received at the dock,2025-10-05T08:06:24.725Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 08:06 AM CST
16747,batch55224,PROD-009,Organic Lettuce,shipped from dock,2025-10-06T08:06:24.725Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 08:06 AM CST
16748,batch55224,PROD-009,Organic Lettuce,received at the DC,2025-10-07T00:04:40.520Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 7th 12:04 AM CST
16749,batch55224,PROD-009,Organic Lettuce,shipped from DC,2025-10-11T15:00:46.924Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 11th 03:00 PM CST
16750,batch55224,PROD-009,Organic Lettuce,received at customer,2025-10-11T15:08:36.604Z,Customer,Prime Choice Grocery,"Westminster, CO",39.8366,-105.0372,Oct 11th 03:08 PM CST
16751,batch16294,PROD-009,Organic Lettuce,shipped from supplier,2025-10-03T01:54:32.672Z,Supplier,Golden Fields Agriculture,"Castroville, CA",36.7658,-121.758,Oct 3rd 01:54 AM CST
16752,batch16294,PROD-009,Organic Lettuce,received at the dock,2025-10-04T06:52:56.755Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 06:52 AM CST
16753,batch16294,PROD-009,Organic Lettuce,shipped from dock,2025-10-05T06:52:56.755Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 06:52 AM CST
16754,batch16294,PROD-009,Organic Lettuce,received at the DC,2025-10-06T01:19:20.283Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 6th 01:19 AM CST
